protein_id,buffer,sugar,surfactant,amino_acid,salt,ph,temperature_c,protein_conc_mgmL,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,salt_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable
O15520,phosphoric acid,mannitol,polysorbate 80,none,sodium chloride,7.4,40,100,23.1168,159.128,0.0412,0.0,121.7663,0.5369,0.4009,0.4824,0.5366,1,0.492,0.514,0
O15520,acetic acid,mannitol,polysorbate 20,none,sodium chloride,7.4,40,100,39.0726,282.3214,0.053,0.0,93.4941,0.5347,0.366,0.5193,0.5305,2,0.5523,0.52,0
O15520,histidine,sorbitol,polysorbate 20,none,sodium chloride,7.4,50,100,48.1116,128.5559,0.0525,0.0,128.1312,0.6834,0.4421,0.4701,0.4923,1,0.4483,0.4397,0
O15520,citric acid,sucrose,polysorbate 80,none,potassium chloride,7.4,50,100,24.486,289.8934,0.0123,0.0,16.1375,0.6379,0.4453,0.4806,0.4969,2,0.4632,0.457,0
O15520,phosphoric acid,sorbitol,polysorbate 80,none,sodium chloride,6.0,40,100,31.1784,179.6068,0.0555,0.0,74.9612,0.4785,0.3595,0.3227,0.6378,1,0.6035,0.5962,0
O15520,histidine,trehalose,polysorbate 20,none,potassium chloride,7.4,50,100,46.5417,123.5522,0.0642,0.0,38.1615,0.6031,0.4438,0.4835,0.5087,1,0.4645,0.4723,0
O15520,phosphoric acid,sorbitol,polysorbate 80,none,sodium chloride,7.4,40,100,15.4291,114.8104,0.0221,0.0,121.337,0.6066,0.3705,0.4991,0.5087,1,0.5142,0.4882,0
O15520,phosphoric acid,mannitol,poloxamer 188,none,sodium chloride,7.4,50,100,31.9999,158.0725,0.022,0.0,65.7505,0.7194,0.4474,0.5631,0.476,1,0.4254,0.4036,0
O15520,phosphoric acid,trehalose,polysorbate 80,none,sodium chloride,7.4,40,100,41.6826,147.3472,0.0446,0.0,86.0897,0.4522,0.366,0.4836,0.604,1,0.5754,0.5701,0
O15520,citric acid,sucrose,polysorbate 80,none,potassium chloride,6.5,50,10,25.9264,243.3867,0.0435,0.0,26.4318,0.348,0.4464,0.357,0.6393,1,0.5937,0.6225,0
O75610,acetic acid,sucrose,polysorbate 80,proline,none,5.0,40,10,37.2044,168.903,0.0715,128.0263,0.0,0.1177,0.2916,0.1676,0.8454,1,0.7979,0.8239,1
O75610,citric acid,trehalose,polysorbate 20,none,sodium chloride,5.0,50,1,22.165,132.3934,0.0754,0.0,72.547,0.4228,0.3777,0.1703,0.6622,0,0.6719,0.6503,0
O75610,phosphoric acid,sucrose,polysorbate 20,glycine,none,7.0,37,1,35.0009,222.8857,0.0165,146.1481,0.0,0.2308,0.2979,0.3053,0.7512,2,0.749,0.7373,1
O75610,citric acid,trehalose,poloxamer 188,none,none,7.0,37,100,11.6478,272.7562,0.0132,0.0,0.0,0.4157,0.2956,0.2235,0.6826,2,0.7061,0.6669,0
O75610,phosphoric acid,trehalose,poloxamer 188,methionine,none,7.4,4,10,45.5599,209.1155,0.0357,3.7188,0.0,0.2282,0.0419,0.2171,0.8628,1,0.8438,0.8315,1
O75610,citric acid,sorbitol,polysorbate 20,methionine,sodium chloride,7.4,4,1,27.5842,196.8502,0.0243,6.4599,81.2582,0.2677,0.0394,0.1339,0.8479,0,0.8504,0.8299,1
O75610,phosphoric acid,mannitol,polysorbate 20,glycine,potassium chloride,7.0,50,1,22.7646,193.2945,0.0287,87.1878,13.8725,0.4982,0.3503,0.3433,0.6262,0,0.5996,0.585,0
O75610,phosphoric acid,sorbitol,poloxamer 188,methionine,sodium chloride,5.5,37,100,38.8451,137.9668,0.0164,9.9637,96.6815,0.5206,0.1686,0.1738,0.695,1,0.6523,0.659,0
O75610,phosphoric acid,sorbitol,polysorbate 80,arginine,potassium chloride,7.0,40,1,18.6058,170.579,0.0135,99.4894,45.2936,0.353,0.315,0.2863,0.6808,0,0.6573,0.6723,0
O75610,acetic acid,mannitol,poloxamer 188,arginine,sodium chloride,6.5,25,10,39.1003,252.7714,0.0246,90.0582,107.0282,0.2166,0.241,0.1633,0.8045,1,0.7908,0.7907,1
O75610,citric acid,mannitol,poloxamer 188,proline,sodium chloride,6.5,50,10,40.5762,155.9441,0.0496,118.0399,61.8811,0.4468,0.3626,0.209,0.6549,1,0.6357,0.6334,0
O75610,histidine,sorbitol,polysorbate 20,proline,none,6.0,25,1,34.0985,180.2774,0.0128,53.8914,0.0,0.2328,0.245,0.0359,0.8404,0,0.8005,0.8114,1
O75610,phosphoric acid,sorbitol,poloxamer 188,methionine,sodium chloride,7.0,50,1,23.1186,222.6136,0.0165,9.9155,123.9319,0.5399,0.2237,0.3593,0.6372,1,0.6255,0.5967,0
O75610,phosphoric acid,mannitol,poloxamer 188,none,none,6.5,50,10,28.9957,103.3274,0.0232,0.0,0.0,0.4764,0.3743,0.2909,0.6307,0,0.6245,0.6003,0
O75610,histidine,sorbitol,poloxamer 188,proline,none,7.4,4,100,28.9836,293.4141,0.0413,127.6162,0.0,0.3556,0.2114,0.1721,0.7474,2,0.7307,0.7284,1
O75610,citric acid,sucrose,poloxamer 188,methionine,sodium chloride,7.0,50,10,15.911,236.1454,0.0113,9.5338,60.9896,0.5199,0.254,0.2597,0.6472,1,0.6277,0.6173,0
O75610,histidine,sorbitol,polysorbate 20,methionine,sodium chloride,6.5,25,10,30.0728,222.2956,0.043,8.6354,122.7402,0.2119,0.0878,0.068,0.8595,1,0.8648,0.856,1
O75610,citric acid,trehalose,poloxamer 188,proline,none,6.5,50,10,22.5501,134.6365,0.0465,84.2327,0.0,0.4026,0.3935,0.1926,0.6891,0,0.6531,0.6526,0
O75610,phosphoric acid,mannitol,poloxamer 188,methionine,sodium chloride,5.5,37,100,21.94,288.2971,0.0493,7.9406,120.4901,0.4012,0.1662,0.1501,0.7574,2,0.7424,0.7262,1
O75610,acetic acid,mannitol,polysorbate 20,proline,none,7.4,37,10,14.875,235.3244,0.0366,148.0161,0.0,0.2913,0.3004,0.3538,0.7072,2,0.6794,0.6929,1
O75610,phosphoric acid,trehalose,polysorbate 20,arginine,potassium chloride,7.4,4,10,46.9604,231.1944,0.0623,71.3987,43.1181,0.0985,0.182,0.198,0.8823,1,0.8743,0.8608,1
O75610,phosphoric acid,mannitol,polysorbate 80,arginine,none,7.4,50,1,19.6983,233.9668,0.0472,113.7945,0.0,0.3643,0.3578,0.3946,0.6524,2,0.6409,0.6341,0
O75610,histidine,sucrose,polysorbate 20,proline,none,6.5,4,100,40.8306,101.0363,0.0485,142.91,0.0,0.3289,0.1676,0.0508,0.8284,2,0.7852,0.7847,1
O75610,acetic acid,sorbitol,polysorbate 20,glycine,potassium chloride,6.0,37,100,12.3665,253.745,0.0557,84.833,39.5475,0.3797,0.3004,0.172,0.7259,2,0.7372,0.6972,1
O75610,histidine,trehalose,polysorbate 20,glycine,sodium chloride,6.5,40,1,47.4643,292.4263,0.0748,181.5115,50.9267,0.1559,0.2999,0.1315,0.8073,2,0.8055,0.8093,1
O75610,histidine,mannitol,polysorbate 20,methionine,none,7.0,50,10,45.5704,126.84,0.0453,3.4555,0.0,0.5444,0.2225,0.2709,0.6502,0,0.6506,0.6146,0
O75610,histidine,mannitol,polysorbate 80,methionine,none,6.0,25,1,39.4647,258.1535,0.0497,7.8155,0.0,0.2167,0.0937,0.0357,0.8894,1,0.8826,0.8636,1
O75610,citric acid,sorbitol,polysorbate 20,none,potassium chloride,5.0,40,100,13.8154,296.337,0.0434,0.0,47.433,0.5164,0.3207,0.1068,0.6744,2,0.6748,0.6386,0
O75610,histidine,mannitol,polysorbate 20,glycine,potassium chloride,6.0,37,10,33.2984,214.5755,0.0283,103.9328,19.4521,0.285,0.3037,0.1129,0.7841,2,0.7805,0.7554,1
O75610,histidine,sorbitol,polysorbate 20,glycine,potassium chloride,7.4,50,100,40.7936,238.0581,0.0547,191.0953,24.7018,0.6419,0.3678,0.3198,0.5742,2,0.5153,0.5149,0
O75610,citric acid,trehalose,polysorbate 80,methionine,sodium chloride,6.5,50,10,26.6338,209.8469,0.043,5.8377,116.4094,0.4185,0.2244,0.208,0.7345,1,0.702,0.6901,1
O75610,citric acid,trehalose,poloxamer 188,none,sodium chloride,7.0,40,100,38.1506,115.6205,0.0326,0.0,56.1758,0.5502,0.2915,0.2234,0.6465,1,0.6572,0.6057,0
O75610,citric acid,trehalose,polysorbate 80,proline,none,6.5,4,100,18.2161,216.6295,0.0164,101.0375,0.0,0.3241,0.1936,0.0313,0.8232,2,0.7937,0.7844,1
O75610,histidine,sorbitol,polysorbate 80,none,potassium chloride,6.5,50,1,32.3519,234.5535,0.0316,0.0,10.8708,0.4649,0.3794,0.2104,0.6421,1,0.6338,0.6205,0
O75610,phosphoric acid,sucrose,poloxamer 188,glycine,none,5.0,4,10,23.7812,112.752,0.0498,190.1874,0.0,0.1297,0.1749,0.0596,0.8706,1,0.8967,0.8751,1
O75610,histidine,sorbitol,polysorbate 80,proline,potassium chloride,5.5,25,100,49.1333,229.1762,0.0394,149.2857,25.2992,0.2673,0.2332,0.0487,0.8315,2,0.8011,0.7968,1
O75610,acetic acid,sorbitol,polysorbate 80,none,sodium chloride,7.4,37,1,17.1389,207.4517,0.047,0.0,122.7858,0.296,0.3243,0.2952,0.6863,1,0.7033,0.6957,1
O75610,citric acid,sucrose,polysorbate 80,proline,potassium chloride,7.4,50,10,31.2773,264.6721,0.0273,84.616,21.026,0.408,0.355,0.3282,0.6602,1,0.6198,0.6284,0
O75610,histidine,sucrose,poloxamer 188,methionine,none,5.0,25,1,12.6916,218.7888,0.0279,7.0482,0.0,0.1063,0.1147,0.0528,0.9089,1,0.9388,0.9069,1
O75610,histidine,trehalose,poloxamer 188,arginine,potassium chloride,6.5,25,100,18.6908,272.746,0.0123,100.3896,21.5705,0.2589,0.2187,0.0727,0.8104,2,0.8082,0.7972,1
O75610,phosphoric acid,mannitol,polysorbate 80,proline,sodium chloride,7.4,50,1,26.5424,155.0308,0.049,109.1667,123.5212,0.4636,0.3756,0.3688,0.6405,1,0.5878,0.5894,0
O75610,citric acid,sorbitol,poloxamer 188,methionine,sodium chloride,6.0,40,100,22.7494,183.2649,0.016,4.3881,125.4416,0.601,0.177,0.119,0.6792,1,0.6686,0.6342,0
O75610,acetic acid,trehalose,polysorbate 80,proline,none,5.5,40,1,32.4954,293.5572,0.049,63.4093,0.0,0.1726,0.3318,0.1851,0.8016,1,0.7731,0.7827,1
O75610,citric acid,mannitol,polysorbate 80,proline,none,5.0,40,10,13.6986,244.9169,0.0233,76.8462,0.0,0.3321,0.3017,0.1392,0.7416,1,0.7036,0.721,1
O75610,histidine,sucrose,polysorbate 80,none,none,7.4,50,1,29.1758,273.8948,0.0333,0.0,0.0,0.4231,0.3601,0.3302,0.6385,1,0.6135,0.6178,0
O75610,histidine,trehalose,polysorbate 80,arginine,none,6.5,25,100,34.1761,140.9026,0.0741,105.2079,0.0,0.1496,0.2348,0.0467,0.8336,2,0.8654,0.8493,1
O75610,phosphoric acid,sorbitol,polysorbate 20,none,none,6.0,37,10,24.3858,276.5624,0.0426,0.0,0.0,0.2636,0.3025,0.1524,0.7673,1,0.7543,0.753,1
O75610,acetic acid,mannitol,polysorbate 80,proline,potassium chloride,6.5,4,100,44.5634,248.2505,0.0111,105.3312,33.3613,0.3715,0.2128,0.1107,0.7547,2,0.7486,0.7351,1
O75610,acetic acid,mannitol,polysorbate 80,glycine,potassium chloride,5.5,40,100,43.3345,199.8603,0.0558,152.727,20.2931,0.4178,0.2813,0.1785,0.6942,2,0.6711,0.6759,0
O75610,acetic acid,sorbitol,polysorbate 20,glycine,none,6.0,25,1,38.8125,197.6633,0.0742,131.3205,0.0,0.1143,0.2686,0.1227,0.8383,1,0.8459,0.8414,1
O75610,histidine,sucrose,polysorbate 80,arginine,sodium chloride,6.5,25,100,19.2573,241.4339,0.0106,100.5733,87.3201,0.349,0.2555,0.084,0.7503,2,0.7641,0.7403,1
O75610,acetic acid,sorbitol,polysorbate 80,arginine,none,7.0,40,1,10.669,244.4385,0.0475,78.6689,0.0,0.2684,0.3253,0.2917,0.7471,1,0.698,0.714,1
O75610,acetic acid,trehalose,polysorbate 80,arginine,none,5.5,25,1,34.7912,150.4836,0.0348,129.4936,0.0,0.0857,0.2446,0.1442,0.8514,1,0.8805,0.8586,1
O75610,histidine,mannitol,polysorbate 20,methionine,none,5.5,25,10,37.3617,269.5734,0.0558,8.724,0.0,0.1651,0.0919,0.0358,0.8911,1,0.9001,0.8862,1
O75610,histidine,sucrose,polysorbate 20,methionine,potassium chloride,7.0,40,1,35.4699,240.569,0.0158,8.608,35.7963,0.3576,0.1633,0.2118,0.7906,1,0.7731,0.7396,1
O75610,phosphoric acid,sucrose,poloxamer 188,arginine,sodium chloride,5.5,50,10,20.8438,284.8319,0.0374,78.0373,104.3031,0.3134,0.3709,0.2394,0.7185,1,0.6704,0.6898,1
O75610,histidine,trehalose,polysorbate 20,arginine,sodium chloride,7.0,25,100,42.8361,285.775,0.0309,106.3958,106.6696,0.2793,0.2166,0.1491,0.7976,2,0.7666,0.7708,1
O75610,acetic acid,mannitol,polysorbate 20,glycine,none,7.4,4,100,39.8183,169.1719,0.0168,84.8216,0.0,0.5115,0.1719,0.1856,0.6999,1,0.7006,0.6642,0
O75610,histidine,mannitol,poloxamer 188,none,none,6.5,37,1,35.3649,256.7096,0.028,0.0,0.0,0.3185,0.2892,0.1531,0.7483,1,0.7321,0.7298,1
O75610,citric acid,mannitol,poloxamer 188,methionine,potassium chloride,5.5,50,100,25.2029,254.4335,0.0218,3.218,12.9403,0.6548,0.2401,0.1439,0.6463,2,0.6365,0.5878,0
O75610,phosphoric acid,trehalose,polysorbate 20,glycine,none,6.5,37,10,14.262,101.039,0.0316,103.9876,0.0,0.2518,0.302,0.2144,0.7647,1,0.7328,0.7447,1
O75610,phosphoric acid,sucrose,polysorbate 80,arginine,sodium chloride,6.5,40,100,32.1896,181.6088,0.0118,85.3914,59.3064,0.4489,0.3115,0.2398,0.6782,1,0.6435,0.6416,0
O75610,phosphoric acid,sorbitol,polysorbate 80,proline,potassium chloride,6.5,4,100,46.0454,281.0415,0.0785,107.196,16.7833,0.2576,0.1476,0.1148,0.7985,2,0.8086,0.8043,1
O75610,acetic acid,trehalose,polysorbate 80,proline,potassium chloride,6.0,40,1,12.5307,186.9353,0.0395,98.4231,13.0769,0.2026,0.2925,0.1996,0.7802,0,0.7766,0.7744,1
O75610,phosphoric acid,trehalose,poloxamer 188,methionine,none,7.0,25,10,14.2789,160.9316,0.048,3.99,0.0,0.1919,0.1088,0.2142,0.8247,0,0.8458,0.8274,1
O75610,acetic acid,mannitol,polysorbate 20,proline,potassium chloride,7.4,50,1,22.0174,220.6423,0.0587,97.901,17.1055,0.4342,0.3469,0.3811,0.6598,1,0.6225,0.6104,0
O75610,acetic acid,mannitol,polysorbate 20,methionine,none,5.5,37,10,21.212,257.1733,0.0356,9.3886,0.0,0.2393,0.1509,0.1621,0.853,1,0.8158,0.8095,1
O75610,citric acid,trehalose,poloxamer 188,none,sodium chloride,7.4,40,100,18.3859,259.5371,0.0433,0.0,56.9159,0.4967,0.3273,0.2658,0.6361,2,0.6146,0.607,0
O75610,acetic acid,sorbitol,polysorbate 80,proline,sodium chloride,6.0,25,100,26.9251,175.3982,0.0414,109.7934,108.2244,0.3517,0.2411,0.124,0.756,2,0.7573,0.7353,1
O75610,acetic acid,sucrose,polysorbate 20,none,none,7.4,4,1,40.7582,231.5203,0.0349,0.0,0.0,0.2015,0.1915,0.1776,0.8362,1,0.8143,0.8108,1
O75610,histidine,sorbitol,polysorbate 20,methionine,sodium chloride,5.0,4,10,18.88,249.3706,0.0491,7.189,72.1032,0.1967,0.0068,0.0189,0.9095,1,0.9301,0.9,1
O75610,phosphoric acid,sorbitol,polysorbate 20,none,none,7.0,25,10,49.9081,196.5542,0.0307,0.0,0.0,0.2451,0.2508,0.1973,0.773,0,0.8005,0.7681,1
O75610,histidine,sucrose,poloxamer 188,glycine,potassium chloride,6.0,37,10,41.3708,204.223,0.0239,64.6435,38.8798,0.2208,0.2994,0.11,0.8029,1,0.7875,0.7854,1
O75610,acetic acid,mannitol,polysorbate 80,proline,sodium chloride,7.4,4,1,43.9672,229.594,0.0574,66.4354,148.39,0.2142,0.2263,0.2067,0.8038,1,0.803,0.788,1
O75610,citric acid,trehalose,poloxamer 188,glycine,potassium chloride,7.0,40,10,19.2742,181.0095,0.0174,146.0718,27.2854,0.3688,0.3297,0.2218,0.6847,1,0.7124,0.6792,0
O75610,histidine,trehalose,polysorbate 20,none,potassium chloride,6.5,4,100,18.5918,155.669,0.0593,0.0,41.8403,0.3068,0.1948,0.0163,0.8085,1,0.8123,0.7935,1
O75610,histidine,trehalose,polysorbate 20,proline,sodium chloride,6.5,4,10,36.8281,197.8968,0.0776,81.3404,88.8639,0.1012,0.1966,0.0518,0.895,0,0.8782,0.8846,1
O75610,acetic acid,sucrose,polysorbate 20,proline,potassium chloride,7.0,25,100,38.2395,159.489,0.053,58.4752,15.3579,0.3775,0.2595,0.1947,0.7336,1,0.7211,0.7026,1
O75610,histidine,trehalose,polysorbate 20,arginine,sodium chloride,6.0,25,100,25.5385,219.2852,0.0502,92.3039,98.667,0.2449,0.2623,0.0408,0.8122,2,0.8017,0.7986,1
O75610,citric acid,trehalose,polysorbate 20,proline,sodium chloride,5.5,37,10,34.7764,273.1044,0.0766,98.4609,69.5128,0.0817,0.2796,0.0753,0.8906,1,0.8434,0.8666,1
O75610,acetic acid,sorbitol,polysorbate 20,methionine,potassium chloride,7.4,40,10,16.6901,213.0796,0.0657,2.9848,11.3078,0.3294,0.1396,0.3226,0.7354,1,0.7608,0.7286,1
O75610,citric acid,mannitol,polysorbate 80,methionine,none,7.4,40,100,30.4322,214.5428,0.0288,5.888,0.0,0.5998,0.1616,0.296,0.6551,2,0.6122,0.5988,0
O75610,phosphoric acid,sucrose,poloxamer 188,methionine,none,5.5,40,1,39.4395,230.7343,0.0199,8.8733,0.0,0.2149,0.2063,0.1613,0.7909,1,0.8206,0.8002,1
O75610,histidine,sorbitol,polysorbate 20,proline,sodium chloride,6.5,4,1,18.3951,247.5226,0.0582,136.1049,111.0262,0.2102,0.2111,0.036,0.8501,2,0.8519,0.8331,1
O75610,acetic acid,trehalose,poloxamer 188,glycine,sodium chloride,5.5,4,100,24.0326,156.217,0.0316,98.548,120.4054,0.3618,0.1945,0.0591,0.7769,1,0.7582,0.7557,1
O75610,phosphoric acid,mannitol,poloxamer 188,arginine,sodium chloride,6.5,4,10,44.6819,125.3776,0.0446,74.9677,121.1395,0.1736,0.1649,0.0961,0.8436,0,0.8302,0.8446,1
O75610,citric acid,sorbitol,polysorbate 20,glycine,none,7.4,37,100,26.569,190.3983,0.0544,182.0188,0.0,0.4471,0.317,0.2607,0.6414,2,0.6257,0.6315,0
O75610,histidine,sorbitol,poloxamer 188,proline,none,6.0,40,10,23.0916,100.4946,0.041,123.2724,0.0,0.3242,0.2972,0.1088,0.7612,1,0.7249,0.7347,1
O75610,acetic acid,mannitol,polysorbate 80,none,potassium chloride,5.5,40,1,29.7886,164.573,0.0299,0.0,31.8924,0.3337,0.2919,0.1732,0.7424,0,0.6939,0.7157,1
O75610,citric acid,sorbitol,polysorbate 20,arginine,sodium chloride,5.0,40,1,14.9695,271.5303,0.0409,50.0676,145.8032,0.2905,0.3116,0.1205,0.7638,1,0.7734,0.7471,1
O75610,citric acid,trehalose,poloxamer 188,proline,sodium chloride,6.0,4,100,24.4174,116.4841,0.0366,114.8911,55.1787,0.335,0.1839,0.0,0.8123,2,0.8032,0.7873,1
O75610,phosphoric acid,trehalose,polysorbate 20,arginine,none,5.0,4,1,29.0723,126.54,0.0258,117.9983,0.0,0.0887,0.1798,0.0476,0.8783,1,0.9257,0.8959,1
O75610,histidine,sucrose,poloxamer 188,proline,sodium chloride,6.5,25,10,12.8331,176.614,0.0392,60.2427,81.3351,0.1449,0.2312,0.0723,0.8687,0,0.8426,0.8498,1
O75610,phosphoric acid,trehalose,polysorbate 20,glycine,none,7.4,25,1,31.2203,101.6949,0.0555,116.0149,0.0,0.246,0.2315,0.2673,0.7612,1,0.7914,0.7572,1
O75610,citric acid,trehalose,polysorbate 20,none,none,6.5,25,1,45.8637,128.0026,0.0186,0.0,0.0,0.2118,0.2463,0.0926,0.8249,0,0.8064,0.8079,1
O75610,acetic acid,mannitol,polysorbate 20,proline,sodium chloride,5.5,37,100,13.3699,210.6793,0.052,110.7593,127.897,0.3869,0.2967,0.1647,0.73,2,0.7408,0.6972,1
O75610,histidine,mannitol,polysorbate 80,none,none,7.0,25,100,25.67,229.234,0.0649,0.0,0.0,0.3312,0.2211,0.1418,0.8049,2,0.7396,0.7491,1
O75610,citric acid,sorbitol,polysorbate 20,arginine,sodium chloride,6.5,50,1,31.1315,295.5394,0.0791,143.3924,63.1983,0.3151,0.3955,0.1993,0.7177,2,0.7206,0.6948,1
O75610,acetic acid,mannitol,poloxamer 188,glycine,potassium chloride,5.0,4,100,12.7013,152.4371,0.0116,59.0703,41.5716,0.3993,0.1872,0.0488,0.7511,1,0.7494,0.7404,1
O75610,phosphoric acid,sorbitol,polysorbate 20,methionine,sodium chloride,7.4,50,100,34.6419,155.4935,0.0317,5.6017,70.3197,0.6992,0.2308,0.376,0.5654,1,0.5053,0.5101,0
O75610,citric acid,mannitol,polysorbate 20,none,none,7.4,4,10,37.947,245.9917,0.0693,0.0,0.0,0.2173,0.2028,0.1077,0.832,1,0.8389,0.816,1
O75610,histidine,trehalose,polysorbate 80,methionine,sodium chloride,6.5,50,100,12.2011,233.2159,0.0561,2.5808,51.2665,0.4984,0.2554,0.2139,0.6607,2,0.6527,0.6374,0
O75610,citric acid,sucrose,polysorbate 80,methionine,potassium chloride,7.0,50,100,20.3699,174.3739,0.0625,8.8611,39.3174,0.5768,0.2314,0.2756,0.6194,1,0.6146,0.5922,0
O75610,histidine,sucrose,polysorbate 20,methionine,potassium chloride,7.0,4,10,38.4929,215.3303,0.0154,5.0968,24.405,0.1962,0.0486,0.074,0.8772,1,0.9048,0.8751,1
O75610,acetic acid,trehalose,polysorbate 20,glycine,potassium chloride,5.0,50,100,38.9111,145.6809,0.0456,56.6057,44.5171,0.593,0.3794,0.2212,0.5881,1,0.5954,0.5577,0
O75610,citric acid,sucrose,polysorbate 20,proline,potassium chloride,5.5,25,1,32.1146,282.7895,0.0618,91.9369,22.8721,0.0422,0.2764,0.049,0.8924,1,0.8778,0.8908,1
O75610,acetic acid,mannitol,polysorbate 20,arginine,none,6.0,4,100,36.933,110.5344,0.0256,101.5774,0.0,0.3418,0.188,0.0682,0.8007,2,0.7656,0.767,1
O75610,histidine,sorbitol,polysorbate 80,methionine,potassium chloride,6.0,37,1,32.1237,101.5938,0.024,6.0743,22.1564,0.2638,0.1285,0.1046,0.8132,0,0.7824,0.8076,1
O75610,citric acid,sorbitol,polysorbate 20,none,potassium chloride,5.5,50,1,16.0227,286.4795,0.0117,0.0,31.6618,0.4832,0.4077,0.1675,0.6539,1,0.6269,0.6155,0
O75610,histidine,mannitol,polysorbate 80,methionine,none,7.4,37,1,18.2078,296.6231,0.0394,9.6507,0.0,0.2821,0.1699,0.2426,0.786,1,0.7691,0.762,1
O75610,phosphoric acid,sucrose,polysorbate 80,none,sodium chloride,7.4,40,100,45.8915,203.9518,0.0591,0.0,87.2492,0.4549,0.3268,0.3296,0.6337,2,0.6283,0.6131,0
O75610,histidine,trehalose,poloxamer 188,none,potassium chloride,7.4,50,100,12.9932,213.5641,0.0274,0.0,48.5687,0.6351,0.3707,0.3174,0.5748,2,0.5412,0.5195,0
O75610,phosphoric acid,mannitol,polysorbate 20,none,potassium chloride,7.4,40,100,38.029,247.0706,0.0323,0.0,20.8782,0.5799,0.3242,0.353,0.5969,2,0.5608,0.5497,0
O75610,citric acid,trehalose,poloxamer 188,none,sodium chloride,7.4,50,100,16.2164,132.875,0.0286,0.0,90.6513,0.6684,0.3543,0.313,0.5412,1,0.5215,0.505,0
O75610,acetic acid,mannitol,polysorbate 20,none,potassium chloride,5.5,50,10,44.0993,118.0842,0.0665,0.0,22.1686,0.4176,0.3782,0.2365,0.6711,0,0.6446,0.6393,0
O75610,citric acid,mannitol,polysorbate 80,none,sodium chloride,7.4,50,100,38.4463,293.68,0.0377,0.0,54.8951,0.6203,0.3562,0.3154,0.5514,2,0.5547,0.5273,0
O75610,citric acid,sucrose,polysorbate 20,none,potassium chloride,6.0,50,10,32.2382,210.0242,0.0166,0.0,14.0763,0.4778,0.3886,0.1644,0.6722,1,0.6371,0.6254,0
O75610,histidine,sucrose,polysorbate 80,none,sodium chloride,7.4,40,100,15.2286,264.7347,0.0361,0.0,113.0298,0.4917,0.3027,0.2577,0.6453,2,0.6331,0.6184,0
O75610,phosphoric acid,sucrose,polysorbate 80,none,sodium chloride,7.4,50,100,17.91,229.1974,0.0667,0.0,59.1979,0.5611,0.3703,0.3941,0.5923,2,0.5602,0.539,0
O75610,histidine,sorbitol,polysorbate 80,none,sodium chloride,5.0,50,10,46.9653,186.6313,0.0607,0.0,99.6126,0.352,0.332,0.1816,0.6957,0,0.6962,0.6927,1
O75610,acetic acid,trehalose,polysorbate 20,none,sodium chloride,7.4,40,100,46.3322,154.9964,0.0412,0.0,64.8631,0.5216,0.2849,0.3403,0.6388,1,0.5904,0.5913,0
O75610,phosphoric acid,sorbitol,polysorbate 20,none,potassium chloride,7.4,40,100,12.4392,155.9552,0.0196,0.0,17.9783,0.5556,0.3037,0.3381,0.5857,1,0.5845,0.5671,0
O75610,histidine,sorbitol,poloxamer 188,none,potassium chloride,7.4,40,100,29.1874,256.287,0.0238,0.0,32.626,0.5896,0.3206,0.264,0.5888,2,0.6033,0.565,0
O75610,phosphoric acid,trehalose,polysorbate 80,none,potassium chloride,6.5,50,10,33.8847,105.8607,0.0667,0.0,21.2373,0.3815,0.3699,0.2636,0.6695,0,0.638,0.65,0
O75610,phosphoric acid,trehalose,polysorbate 80,none,sodium chloride,7.0,40,100,19.9143,148.2306,0.0474,0.0,129.1237,0.5027,0.3376,0.2616,0.6111,1,0.6401,0.6021,0
O75610,citric acid,sorbitol,polysorbate 20,none,sodium chloride,7.4,50,100,17.044,218.5039,0.0664,0.0,119.7627,0.6611,0.3603,0.3332,0.5385,2,0.5536,0.5052,0
O75610,phosphoric acid,trehalose,poloxamer 188,none,sodium chloride,7.4,50,100,43.4679,262.0802,0.0488,0.0,104.2125,0.6202,0.363,0.4199,0.5376,2,0.527,0.5031,0
O75610,acetic acid,sucrose,polysorbate 80,none,sodium chloride,7.4,40,100,19.3049,143.7618,0.0469,0.0,50.0683,0.5272,0.3314,0.3556,0.6085,1,0.5663,0.5705,0
O75610,citric acid,mannitol,poloxamer 188,none,sodium chloride,7.4,40,100,46.7512,268.8568,0.0229,0.0,52.1913,0.6047,0.3017,0.2924,0.5991,2,0.567,0.5564,0
O75610,histidine,mannitol,polysorbate 80,none,potassium chloride,7.4,40,100,38.1815,232.4279,0.051,0.0,23.4624,0.5304,0.2917,0.2476,0.6582,2,0.6081,0.6067,0
O75610,citric acid,sorbitol,poloxamer 188,none,potassium chloride,5.5,50,10,35.9672,134.8405,0.0487,0.0,37.7424,0.4088,0.3783,0.1854,0.6885,0,0.6789,0.6568,0
O75610,citric acid,sorbitol,polysorbate 20,none,potassium chloride,5.5,50,10,15.0939,245.7662,0.0764,0.0,47.9479,0.3596,0.349,0.1901,0.7014,1,0.685,0.6841,1
O75610,histidine,trehalose,poloxamer 188,none,potassium chloride,7.0,40,100,46.8415,293.5063,0.0188,0.0,32.622,0.5221,0.3202,0.219,0.6733,2,0.6107,0.6109,0
